textDisplay,authorDisplayName,likeCount,publishedAt,clean_text,sentiment_gold
Fair ga si kalau sudah tersisa 30 lalu ada yg masuk tanpa melewati babak 40? 😢,@syhnymanusia,0,2024-06-29 14:40:24,fair tidak si kalau sudah tersisa lalu ada yang masuk tanpa melewati babak,negative
"Buat Ruang Guru, bisa gak ngadain acara serupa tapi untuk tingkat SD SMP SMA. Tampilkan para siswa siswi yang berprestasi direpublik ini. Agar menjadi motivasi bagi anak-anak lain di seluruh Indonesia",@keryyantho8496,0,2024-07-02 13:07:01,buat ruang guru bisa tidak ngadain acara serupa tapi untuk tingkat sd smp sma tampilkan para siswa siswi yang berprestasi direpublik ini agar menjadi motivasi bagi anak anak lain di seluruh indonesia,positive
SERU BGT WOOOY .. 😊😊😊,@finaadel3356,0,2024-06-30 07:48:31,seru banget wooy,positive
Harusnya soalnya fibuat di layar jari yg dirumah pun bisa kerjain,@Buahorganikmedan,0,2024-11-08 19:18:31,harusnya soalnya fibuat di layar jari yang dirumah pun bisa kerjain,negative
Mba natasha makasihh udh wakilin uin jakarta 😢 gak papa kakak udh berani bgtt,@jungqun8772,0,2024-06-30 00:01:21,mba natasha makasihh sudah wakilin uin jakarta tidak papa kakak sudah berani banget,positive
Terharu liat mereka. Terima kasih ruangguru 💙,@kiyoko1001,0,2024-07-08 06:31:51,terharu liat mereka terima kasih ruangguru,positive
Sayang bgtt kak Nana ngundurin diri,@nagifdean7566,0,2024-06-30 10:51:34,sayang banget kak nana ngundurin diri,negative
GPA artinya apa ya,@yuvindanati2725,0,2024-07-08 05:31:22,gpa artinya apa ya,neutral
KEREN BANGET WOY BIKIN ACARA KYK GINI KENAPA GA DARI DULU AJA SIHHH?? AYOO BURUAN EPS 2 ❤️❤️❤️,@AnitaDessyS,0,2024-06-30 10:57:50,keren banget woy bikin acara seperti gini kenapa tidak dari dulu saja sihh ayoo buruan eps,positive
Yang bikin soal 👏🏻,@arrywb228,0,2024-07-05 06:25:03,yang bikin soal,neutral
Pokoknya kalian semuanya yg udah di sana kalian hebat..gak semua mahasiswa bisa di posisi kalian..kalian beruntung dapat undangan coc sukses selalu,@abdulimansyah5014,4,2024-07-01 07:10:58,pokoknya kalian semuanya yang sudah di sana kalian hebat gak semua mahasiswa bisa di posisi kalian kalian beruntung dapat undangan coc sukses selalu,positive
Ganang menyelamatkan wajah ugm,@bagasaditya3902,0,2024-07-01 05:50:58,ganang menyelamatkan wajah ugm,negative
Pas lagi ngejelasin jangan diskip dong. Pengen tau jga cara ngerjainnya.,@maharanirissa9537,0,2024-07-01 14:22:42,pas lagi ngejelasin jangan diskip dong pengen tau juga cara ngerjainnya,neutral
Besssttttt❤❤❤Allahumma sholla alaa muhammad untuk anakku❤ nanti,@elisabyofficial6309,1,2024-07-23 14:00:45,besstt allahumma sholla alaa muhammad untuk anakku nanti,positive
"kalo hanif raja mtk,kenapa ngga dari round 1 aja lolosin",@sunansahril2178,0,2024-06-29 18:10:05,kalau hanif raja mtk kenapa tidak dari round saja lolosin,negative
ACARA INI WAJIB VIRAL ! INDONESIA BUTUH ANAK ANAK SEPERTI INI KEDEPAN !!,@AhlanBaraTV993,0,2024-07-16 08:55:14,acara ini wajib viral indonesia butuh anak anak seperti ini kedepan,positive
"di narasi ada TWK,<br>di ruang guru ad CoC,<br>perbanyak kompetisi seperti ini lagi yukk!",@zzileo4119,1283,2024-06-29 10:51:21,di narasi ada twk di ruang guru ad coc perbanyak kompetisi seperti ini lagi yukk,positive
ga ada anak bsi nih?,@restuamaliya8934,1,2024-07-12 16:48:22,tidak ada anak bsi nih,negative
"WOYY GILAAAKKK, KEREN BGT MEREKAA. ACARANYA JG KEREN BANGETT BANGETT BANGETT, KAYAK UNIV WAR INDO VERSION😭😭😭🤙🤙🤙",@agastyaisyours,0,2024-06-29 13:26:25,woyy gilaakk keren banget merekaa acaranya juga keren bangett bangett bangett seperti univ war indo version,positive
Nunggu eps. 3 nya pake banget 🥹,@DianAr-Rabbani,0,2024-07-03 14:54:14,nunggu eps nya pake banget,neutral
seruu bangett,@widiaulpah573,0,2024-06-30 09:46:56,seruu bangett,positive
Emilda tuh dikit banget bisa lolos pertama 😢 ditahap 3. Dia jawab 4603 harusnya 4609.,@courageux430,0,2024-07-04 23:20:36,emilda tuh dikit banget bisa lolos pertama ditahap dia jawab harusnya,negative
"Ini best marketing ruangguru asli<br>Acaranya bener2 inspiring mahasiswa. Jujur merinding waktu nonton, kek semangat belajar gw menggebu2",@hendry7807,60,2024-06-29 23:53:58,ini best marketing ruangguru asliacaranya bener inspiring mahasiswa jujur merinding waktu nonton kek semangat belajar gw menggebu,positive
INI KALAU UDAH SELESAI HARUS ADA SEASON 2 SIHH 😭😭😭,@farhann266,0,2024-06-30 04:09:04,ini kalau sudah selesai harus ada season sihh,neutral
Mantappuuu ruangguru. Please banyakin konten2 seperti ini lebih menyemangati dan memotivasi kaum2 pejuang univ buat belajar dan bersabar buat mencapai cita2.,@louderthaneverkeepcalm,0,2024-07-04 12:04:13,mantappuu ruangguru please banyakin konten seperti ini lebih menyemangati dan memotivasi kaum pejuang univ buat belajar dan bersabar buat mencapai cita,positive
seru banget ya ngeliatin orang ambis 🥹🥹,@swift1ez,0,2024-07-03 08:08:46,seru banget ya ngeliatin orang ambis,positive
Sebentar bangeeet 🥲🥲🥲,@reni2rcraft,1,2024-06-29 12:16:30,sebentar bangeet,neutral
"kok aku sedih liat mereka tereliminasi padahal mereka udah jadi bagian orang hebat disitu, harusnya aku sedih sama diri dan otakku sendiri wkwk",@sanctuaryaddict,2,2024-07-02 15:09:31,kok aku sedih liat mereka tereliminasi padahal mereka sudah jadi bagian orang hebat disitu harusnya aku sedih sama diri dan otakku sendiri wkwk,negative
Acara nya keren,@imlusy3588,0,2024-07-03 05:27:05,acara nya keren,positive
keren bgt woy🥹🫶🏻,@raihanahnursyela3093,0,2024-06-30 06:41:38,keren banget woy,positive
5 hari lagi dengkul cenut²,@abdullahfirdoz8251,0,2024-06-30 14:50:24,hari lagi dengkul cenut²,neutral
Aura aura ambisius banget😅,@FazaNurdanii,0,2024-07-07 13:30:44,aura aura ambisius banget,positive
Seruuuuu,@cuppyhappyy,0,2024-06-29 16:30:45,seruu,positive
Coba undang wapres 24/29😅😅,@NLduadelapan,0,2024-07-13 14:31:57,coba undang wapres,neutral
yang ganteng udh pasti menang -maxwellll,@mangbetmennn-,0,2024-06-29 23:23:07,yang ganteng sudah pasti menang maxwell,negative
GOKILLLLL🎉,@mayshanuraini103,0,2024-07-03 01:03:39,gokill,positive
Dia aja ngerasa otak nya abis diperas … apalagi akuuu ……..😢😢😢,@saadahvirgo4538,0,2024-07-01 12:38:37,dia saja ngerasa otak nya abis diperas apalagi akuu,negative
"Konten yang sangat bermutu, keren abis",@bagusasrif4858,0,2024-06-29 23:23:20,konten yang sangat bermutu keren abis,positive
TOLONGGG BANYAKIN EPISODENYA DAN KALAU PERLU TIAP TAHUN ADA BIAR SEMAKIN PINTAR GENERASI KITA,@yulyalasabae6381,0,2024-07-02 02:56:10,tolongg banyakin episodenya dan kalau perlu tiap tahun ada biar semakin pintar generasi kita,positive
KAGET ADA YG DARI UNIVERSITAS LUAR😭,@tornedsky,1,2024-06-29 12:12:48,kaget ada yang dari universitas luar,negative
UGM BIKIN MALU !!! KEBANYAKAN NERIMA MAHASISWA KAYA DAN LUPA KUALITAS. 😢😢😢😢😢😢,@endizusgonzales7921,1,2024-07-02 12:50:42,ugm bikin malu kebanyakan nerima mahasiswa kaya dan lupa kualitas,negative
seru banget,@38-nimadedwisutriani31,1,2024-06-30 06:34:13,seru banget,positive
yesaya woy katanya gampang 😭,@fitriaalthafunnisa,0,2024-06-30 14:35:48,yesaya woy katanya gampang,neutral
mirip kraplin test tapi ga pake palu,@ikhsanprimaanugrah,1,2024-07-03 02:24:34,mirip kraplin test tapi tidak pake palu,neutral
Kereeennn,@Nana-fk7jq,0,2024-06-29 15:37:20,kereenn,positive
"Kerennnn bangett ihh, banyakin acara kek gini min biar anak anak gen skrng bisa lbh kemotivasi buat belajarnya",@sanraisse5468,0,2024-06-29 16:33:23,kerenn bangett ihh banyakin acara kek gini min biar anak anak gen skrng bisa lebih kemotivasi buat belajarnya,positive
"Nonton sambil ikut ngitung pas ronde ke 2 ternyata jawabannya bener juga, karna tiap kolom jumlannya 18 dan semua kolom ada 90 kolom tapi ada 1 kolom yg jmlnya 16 jadi 18x89= 1602 1602+16= 1618",@wildanriyadul7891,0,2024-07-30 16:38:21,nonton sambil ikut ngitung pas ronde ke ternyata jawabannya bener juga karena tiap kolom jumlannya dan semua kolom ada kolom tapi ada kolom yang jmlnya jadi x,neutral
"Gw yg sok2an ikut ngitung, mual duluan 😂",@MutiaraKomala,0,2024-06-30 07:58:30,gw yang sokan ikut ngitung mual duluan,positive
"mereka yang terelim tetap semangatt, bisa hadir dalam acara COC itu udah keren bgt! semangat semuanya",@yoanbingung,61,2024-07-05 03:54:54,mereka yang terelim tetap semangatt bisa hadir dalam acara coc itu sudah keren bgt semangat semuanya,positive
BAKALAN PECAH SIH INI🔥🔥🔥,@nayyahelingo-th3bx,0,2024-06-30 14:19:22,bakalan pecah sih ini,positive
Guys help liat eps 2 nya di ruangguru ko gaada?,@chelmaclarissamegananda3189,0,2024-06-29 12:25:52,guys help liat eps nya di ruangguru ko gaada,neutral
"YESAYA LU BIKIN MALUUUUUUUUU 😂😂😂😂<br><br>ronde 1 katanya &quot;KEGAMPANGAN ITU&quot;, mana weeeehhhhhh 😂😂😂😂😂<br>Mentang&quot; dari UI sombong banget njirr. Najong!!!",@cellobogan4253,3,2024-07-01 17:48:28,yesaya lu bikin maluu ronde katanya quot kegampangan itu quot mana weehh mentang quot dari ui sombong banget njirr najong,negative
jago yang fk ui dia hitung frekuensi tiap digit jadi minimalisir error,@adesuryaramadhan7565,0,2024-06-30 15:08:08,jago yang fk ui dia hitung frekuensi tiap digit jadi minimalisir error,positive
CAN&#39;T WAITTT!!!,@salsabilaputrirahmasari4599,1,2024-06-28 23:30:01,can t waitt,positive
Semoga anakku bisa seperti mereka ya allah😊,@noztradamus,0,2024-07-04 17:01:00,semoga anakku bisa seperti mereka ya allah,positive
Ayo dong trendiiingggg,@ApaAsa-j5r,0,2024-07-01 04:24:19,ayo dong trendiingg,positive
"Meskipun mereka gagal tantangan itu, kalian ttep luar biasa pinternya.<br>Semangat teruss ya",@BanyusFamily,0,2024-06-30 21:09:28,meskipun mereka gagal tantangan itu kalian ttep luar biasa pinternya semangat teruss ya,positive
"Ronde 1<br><br>Strategi lv 0:<br>Jumlahin satu-satu dari atas kiri sampe bawah kanan.<br>Pros: simple, straight forward <br>Cons: kalo salah di satu titik, ngerembet salah juga ke jawaban akhir. Bikin pusing.<br><br>Strategi lv 1:<br>Hitung tiap angka munculnya berapa kali. Contoh, 0 ada 2 kali, 1 ada 5, 2 ada 7, dst. Jawaban akhir adalah 0x2 + 1x5 + 2x7 + seterusnya.<br>Pros: lebih cepet dari strategi 0, kalo salah bisa tau salah dimana<br>Cons: tetep perlu teliti walaupun ga perlu seteliti strategi lv 0.<br><br>Strategi lv 2:<br>Kotaknya ada 625, artinya kita bisa bagi jadi 25 kotak yg lebih kecil. Tiap kotak kecil ukurannya 5x5. Terus lakukan strategi lv 1 untuk setiap kotak kecil. Nanti hasil akhirnya jumlahin aja semua total angka di tiap kotak kecil 5x5.<br>Pros: lebih efisien dibanding strategi lv 0 dan 1<br>Cons: tetep perlu teliti<br><br>Ada strategi yg lebih efisien?",@rimb,183,2024-07-07 11:27:31,ronde strategi lv jumlahin satu satu dari atas kiri sampe bawah kanan pros simple straight forward cons kalau salah di satu titik ngerembet salah juga ke jawaban akhir bikin pusing strategi lv hitung tiap angka munculnya berapa kali contoh ada kali ada ada dst jawaban akhir adalah x x x seterusnya pros lebih cepet dari strategi kalau salah bisa tau salah dimanacons tetep perlu teliti walaupun tidak perlu seteliti strategi lv strategi lv kotaknya ada artinya kita bisa bagi jadi kotak yang lebih kecil tiap kotak kecil ukurannya x terus lakukan strategi lv untuk setiap kotak kecil nanti hasil akhirnya jumlahin saja semua total angka di tiap kotak kecil x pros lebih efisien dibanding strategi lv dan cons tetep perlu telitiada strategi yang lebih efisien,neutral
plisss ini kerenn bangetttt 🫵🏻😻🔥,@Prtywrk,0,2024-06-29 20:11:14,pliss ini kerenn bangett,positive
Masyaallah....semoga acara yg kyak gini viral dan dinonton oleh seluruh dunia. 🎉,@setiawatizayyan5638,0,2024-06-30 03:01:28,masyaallah semoga acara yang kyak gini viral dan dinonton oleh seluruh dunia,positive
Pliss acara di Indonesia banyakin yg berkualitas kaya gini kekk😭,@Anna-9628,367,2024-07-02 12:57:41,pliss acara di indonesia banyakin yang berkualitas kaya gini kekk,positive
Mahasewa yang suka demo menangis liat mereka 😂,@chimunkss,0,2024-07-08 10:52:21,mahasewa yang suka demo menangis liat mereka,negative
Muka fahmi ky familiar,@ayanda3429,0,2024-06-30 05:53:41,muka fahmi ky familiar,neutral
"Seketika lansung mikir, next anak2ku yg akan berdiri di kompetisi2 seperti inj 🙏",@iraiko5463,1,2024-07-03 14:25:47,seketika lansung mikir next anakku yang akan berdiri di kompetisi seperti inj,positive
It is like &#39;physical 100&#39; on netflix but it is challenging the brain agility 😭,@dhimasaryadi2167,0,2024-07-02 13:24:32,it is like physical on netflix but it is challenging the brain agility,positive
SUMPAH INI PADA KEREN BANGETTTTTT??????????,@shaniagovianna4336,21,2024-06-29 12:21:30,sumpah ini pada keren bangett,positive
Gpp gaes.. Kalian udah menampilkan yang terbaik.. Tetep semangat ya.. Kalian 40 orang terpilih ..,@PoetrySarah,0,2024-07-01 11:18:13,gpp gaes kalian sudah menampilkan yang terbaik tetep semangat ya kalian orang terpilih,positive
Jadi ambis,@amelamel7555,0,2024-07-10 03:48:08,jadi ambis,negative
SHAKIRA KEREN BANGET🎉🎉🎉🎉🎉,@halo6849,0,2024-06-30 06:18:04,shakira keren banget,positive
trofi liga Champions europa league 🎉,@yt_hmygold7539,0,2024-06-30 13:25:20,trofi liga champions europa league,neutral
"anak2 ambis berkumpul, tp seruuuu 😂😂",@margaretalikisamedy2877,0,2024-06-30 12:23:33,anak ambis berkumpul tapi seruu,positive
Usu ga ada,@robiyansah1245,0,2024-07-07 19:09:04,usu tidak ada,negative
"ini keren banget, euforianya sama kaya pas nonton university war acara korea ituu",@mutheechannel86,0,2024-07-01 05:06:15,ini keren banget euforianya sama kaya pas nonton university war acara korea ituu,positive
"Ini orang&quot; Sebener nya pada pinter semua, tpi pas ada 1 atau 2 orang berhasil auto konsen nya pecah, jadi terburu 😅, seru jga lihat nya, orang pinter pada panik&quot; 😂😂😂",@algames218,10,2024-07-03 02:04:48,ini orang quot sebener nya pada pinter semua tapi pas ada atau orang berhasil auto konsen nya pecah jadi terburu seru juga lihat nya orang pinter pada panik quot,positive
Akhirnya ada secercah harapan ditengah jalan menuju Indonesia cemas 2045,@ifanmartha,0,2024-07-07 15:47:04,akhirnya ada secercah harapan ditengah jalan menuju indonesia cemas,positive
"<a href=""https://www.youtube.com/watch?v=dY_3acmFFRQ&amp;t=833"">13:53</a> Faisal senyumnya manis banget siii",@lowwvvbm,4,2024-06-29 12:42:12,a href faisal senyumnya manis banget sii,positive
Kenapa uni Darussalam ga dimasukin juga ya padahal banyak yg pinter pinter juga,@Wicook633,0,2024-07-08 14:14:01,kenapa uni darussalam tidak dimasukin juga ya padahal banyak yang pinter pinter juga,negative
"Tempat ny kurang nyaman deh kalo butuh nulis gitu, pegel coy 😂",@kurniay9856,0,2024-07-10 12:22:09,tempat ny kurang nyaman deh kalau butuh nulis gitu pegel coy,negative
Ayo ramaikan gais!! Konten2 sebagus ini harus rame,@samanthaliu1480,0,2024-06-29 14:11:49,ayo ramaikan gais konten sebagus ini harus rame,positive
"gw baru liat angka aja udah mumet ndase, blm lagi pola nya. ini yg disebut semua org pintar dibidangnya masing² sih, kalian hebat luar biasa",@di802,0,2024-07-03 14:36:39,gw baru liat angka saja sudah mumet ndase belum lagi pola nya ini yang disebut semua orang pintar dibidangnya masing² sih kalian hebat luar biasa,positive
Gilssss keren betol!🔥,@ceritayayaaa,0,2024-06-30 06:54:06,gilss keren betol,positive
kalo itung&quot;an gue udh stress,@antwelvet_,0,2024-07-03 01:50:41,kalau itung quot an gue sudah stress,negative
Gokilll,@nasyasaskiaaldila,0,2024-07-01 15:02:27,gokill,positive
KERENN POLLLLLL🎉🎉🎉🎉🎉,@maulina8734,0,2024-07-03 18:21:55,kerenn poll,positive
"MasyaAllah, keren🎉",@najibmahmudi5348,0,2024-06-30 02:33:16,masyaallah keren,positive
Wih keren bgt,@nuralfiahabibu3789,0,2024-06-29 12:26:09,wih keren banget,positive
WOII SERU BGT KAYA UNIVERSITY WAR KEMARINN ADA BINTANG TAMU🤩🤩 makin menyala tuh otak🤯🤯,@srialfianilabaco4422,0,2024-06-29 12:56:30,woii seru banget kaya university war kemarinn ada bintang tamu makin menyala tuh otak,positive
Ikut deg degannnn,@sonasonia5353,0,2024-06-29 13:23:08,ikut deg degann,negative
Baru nyadar Shakira yg pertama nyelesaiin soal eps 1 dan dia juga yg juara 1. Gokil,@Zeyaaaaaaa,11,2024-08-18 03:54:34,baru nyadar shakira yang pertama nyelesaiin soal eps dan dia juga yang juara gokil,negative
SENIAT ITU SAMPE SEKELAS KAIST MA OXFORD DIUNDANG JUGA 😭😭,@HallynOffcial,0,2024-06-29 14:02:13,seniat itu sampe sekelas kaist ma oxford diundang juga,positive
KEREN KEREN BANGETT🥰🥰🥰🥰🥰😍😍😍,@elsamanta,0,2024-06-29 16:08:34,keren keren bangett,positive
Fahmi kata²mu hebat sekali di usiamu. Kereen. Mental baja,@SarasceniSantigita,0,2024-07-03 15:12:12,fahmi kata²mu hebat sekali di usiamu kereen mental baja,positive
Mana Jerome Polin nya?,@davindave4954,0,2024-07-02 07:22:26,mana jerome polin nya,neutral
Nontonnya ikutan deg&quot;an juga<br>Apalagi pas udah di kesempatan terakhir<br><br>Ikut nyoba ngerjain soalnya juga tapi ga secepet mereka😭🔥,@minraya4567,0,2024-06-29 14:10:59,nontonnya ikutan deg quot an jugaapalagi pas sudah di kesempatan terakhirikut nyoba ngerjain soalnya juga tapi tidak secepet mereka,negative
"Menit <a href=""https://www.youtube.com/watch?v=dY_3acmFFRQ&amp;t=215"">03:35</a> itu kevin bukansi",@kasaph,3,2024-08-20 05:57:47,menit a href itu kevin bukansi,neutral
"harusnya masuk ke televisi, biar ditelevisi nasional ga cuma acara joged2 aja... acara motivasi ini mah...",@thintuzalaraf9674,2,2024-07-02 12:43:42,harusnya masuk ke televisi biar ditelevisi nasional tidak cuma acara joged aja acara motivasi ini mah,positive
Semoga bisa trending,@panduwijaya2588,0,2024-07-02 13:33:58,semoga bisa trending,positive
"Sepanjang nonton, nangis Krena kecerdasan anak anak penerus bangsa..asli merinding masyaAllah",@febriantiyunita6346,0,2024-07-02 04:11:20,sepanjang nonton nangis krena kecerdasan anak anak penerus bangsa asli merinding masyaallah,positive
Semoga acara ini bisa rutin ya dilaksanain,@tasyasalsabila1626,0,2024-07-08 10:01:26,semoga acara ini bisa rutin ya dilaksanain,positive
"Di tivi sinteron nya anak skolah pacaran aja,,,😅",@Ultrako,1,2024-07-05 03:34:45,di tivi sinteron nya anak skolah pacaran aja,negative
