textDisplay,authorDisplayName,likeCount,publishedAt,clean_text,sentiment_gold,sentiment_active,confidence
"yesaya ngomong doang ya, ktny gampang tpi kok..",@Moonlight-wy3ht,1,2024-07-10 04:42:59,yesaya ngomong saja ya ktny gampang tapi kok,,negative,0.730568695780662
"MESKIPUN TELAT NONTONNYA AKU MAU BILANG TOLONG JANGAN DI SKIP/DI PERCEPAT WAKTU PESERTA YG LOLOS NGEJELASIN CARANYA. <br>GAUSAH MIKIRIN DURASI KEPANJANGAN, AKU TONTON MESKIPUN 3 JAM 5 JAM. KUOTA KU BANYAK INI LOH. TAYANGAN MENARIK GINI JANGAN STENGAH2.",@kamerapublik00,0,2024-07-10 04:43:02,meskipun telat nontonnya aku mau bilang tolong jangan di skip di percepat waktu peserta yang lolos ngejelasin caranya gausah mikirin durasi kepanjangan aku tonton meskipun jam jam kuota ku banyak ini loh tayangan menarik gini jangan stengah,,positive,0.5723017944566655
Aku iq jongkok lihat ini,@pani_alitv7356,0,2024-07-10 04:44:00,aku iq jongkok lihat ini,,neutral,0.41536320689191725
"kangen rindu terharu 😭😭😭 lihat acara seperti ini😥😥😥 bangga melihat klian,apalgi orang terdekat klian😍😍😍💪",@tutijayanti2357,1,2024-07-10 04:59:31,kangen rindu terharu lihat acara seperti ini bangga melihat klian apalgi orang terdekat klian,,positive,0.7096848410730953
Salah satu konten terbaik tahun 2024,@belajar_5uk4,1,2024-07-10 05:05:21,salah satu konten terbaik tahun,,positive,0.5610040146278251
mba nana cunatik pol masyaAllah🤩,@Lyavie,0,2024-07-10 05:06:23,mba nana cunatik pol masyaallah,,neutral,0.4510082638182253
Coba aja dulu bisa lanjut kuliah....mungkin uda disitu aku buat nyiapin kertas ulangan mereka😅...tapi takdir berkehendak lain...harus bekerja demi sekolahin adik2.... Alhamdulillah,@IhsanAtmaja,0,2024-07-10 05:07:44,coba saja dulu bisa lanjut kuliah mungkin uda disitu aku buat nyiapin kertas ulangan mereka tapi takdir berkehendak lain harus bekerja demi sekolahin adik alhamdulillah,,positive,0.6003173586094838
"Walaupun semua susah. Tp round 2 emg paling mudah, klo udah tau polanya",@tikawidianingsih8251,0,2024-07-10 05:19:42,walaupun semua susah tapi round emg paling mudah kalau sudah tau polanya,,neutral,0.4657558619689077
Kagum sama kepintaran orang🤩,@crazy5866,0,2024-07-10 05:25:58,kagum sama kepintaran orang,,positive,0.5218234793869089
Serasa nonton Drakor squid game,@darajatululya248,0,2024-07-10 05:31:24,serasa nonton drakor squid game,,neutral,0.5330625252615234
Emang kampus UI dan  FK tmpat orang unggul...😅,@jafalazam7661,0,2024-07-10 05:33:55,emang kampus ui dan fk tmpat orang unggul,,positive,0.5480002224473179
Kok jaman sekolah dlu gak ada yg begini yaaa,@olvinamanik1806,0,2024-07-10 05:45:31,kok jaman sekolah dlu tidak ada yang begini yaa,,negative,0.6779054068000372
"Gw bukan orang pinter tapi gw suka liat orang2 pinter kek gini, kyk bangga gtu sama mereka.. 🥰",@gandysanggita,0,2024-07-10 05:48:44,gw bukan orang pinter tapi gw suka liat orang pinter kek gini seperti bangga gtu sama mereka,,positive,0.7297539244879007
Jangan sampe acara begini kalah sama yg joget2 viral,@SayaIni-ky2ob,0,2024-07-10 05:51:03,jangan sampe acara begini kalah sama yang joget viral,,neutral,0.4800554771582972
"Kasian yg pinternya bkn dari matematika ya, jebol mesti",@eleno1re,0,2024-07-10 05:53:07,kasian yang pinternya bkn dari matematika ya jebol mesti,,negative,0.5135673711036578
Gw merinding liat kedokteran ui GPA 3.96 hahaha nangisss dipojokan😂,@alvadilla9972,0,2024-07-10 06:00:18,gw merinding liat kedokteran ui gpa hahaha nangiss dipojokan,,positive,0.5570484886506406
Semoga besar nanti anakku menjadi salah satu dr kk diacara ini,@watieerahayu3161,0,2024-07-10 06:05:17,semoga besar nanti anakku menjadi salah satu dari kk diacara ini,,positive,0.6744978054373373
Sumpah ini acara kerenn pake bangettttt🔥🔥🔥🔥🔥🔥🔥,@sitirizcavitria,0,2024-07-10 06:08:48,sumpah ini acara kerenn pake bangett,,positive,0.8541451438290705
"Good respond ya dari yg tereliminasi. Keren sih, mindsetnya visioner ❤",@elka7662,0,2024-07-10 06:15:13,good respond ya dari yang tereliminasi keren sih mindsetnya visioner,,positive,0.6798053171000946
Sering2 adain acara kaya gini keren bgt memotivasi anak2 jaman skrg❤❤,@kanianurvita9586,0,2024-07-10 06:16:57,sering adain acara kaya gini keren banget memotivasi anak jaman skrg,,positive,0.9160200506979069
"Seperti acara reality show korea versi indonesianya,,, lupa judulnya apa,,,",@yuairi,0,2024-07-10 06:18:07,seperti acara reality show korea versi indonesianya lupa judulnya apa,,neutral,0.5158039088573725
"dlm ruangan gk ada timernya, penasaran aja mrk bisa selesaikan soal brp lama..",@putrieapsary5893,0,2024-07-10 06:21:03,dlm ruangan tidak ada timernya penasaran saja mrk bisa selesaikan soal brp lama,,negative,0.8416142474306261
Perbanyak konten seperti ini dong di Indonesia,@anastasiamikyhapsari7190,0,2024-07-10 06:22:31,perbanyak konten seperti ini dong di indonesia,,neutral,0.42766486393413855
Orang pinter aura ny emg beda yaa aku ikut osn/ksm aja udh tepar,@yamaxdy,0,2024-07-10 06:23:14,orang pinter aura ny emg beda yaa aku ikut osn ksm saja sudah tepar,,positive,0.5979757866257001
"Aci, rangking 1, hiks ayolah😢 bring back",@AzkaThok,1,2024-07-10 06:32:53,aci rangking hiks ayolah bring back,,neutral,0.3716076679451141
"Kesini gara2 tiktok ,keren seru juga nonton ini",@Xrpinofficial453,0,2024-07-10 06:38:59,kesini gara tiktok keren seru juga nonton ini,,positive,0.7892961645807404
Nah dr acara bgini semoga anak2 jaman sekarang jd ada semangat belajar lagi bukan yang asal sekolah,@dhelilaattamimi308,0,2024-07-10 06:39:12,nah dari acara bgini semoga anak jaman sekarang jd ada semangat belajar lagi bukan yang asal sekolah,,positive,0.5595350119746562
Maxwell w suka jir medok nya😂,@tomat9861,0,2024-07-10 06:45:44,maxwell w suka jir medok nya,,negative,0.5127010113154956
Aku jd pengen ikutan😂,@ReyChannelOfficial,0,2024-07-10 06:53:56,aku jd pengen ikutan,,neutral,0.43014304263452097
Vibesnya kayak the gifted 🔥✨,@OtoAngela,0,2024-07-10 06:59:49,vibesnya seperti the gifted,,neutral,0.38960983379412234
Di awal udah ada clip eps 3 ya?,@Lissa_elvin,1,2024-07-10 07:00:13,di awal sudah ada clip eps ya,,neutral,0.7234631587588244
Merinding anjirrrrrrr pada pinter2 semua 😮,@jawabancepat2006,0,2024-07-10 07:08:30,merinding anjirr pada pinter semua,,positive,0.5131915170498277
Kereeeen abissss,@iissitirahmawati4732,0,2024-07-10 07:10:30,kereen abiss,,positive,0.6400126959063122
Yakin insecure bgt liat org sepinter ini,@MayangSari-i7h,0,2024-07-10 07:10:55,yakin insecure banget liat orang sepinter ini,,negative,0.6738542563966344
Jadi pengen sekolah lagi 😂,@nurhaddiah,0,2024-07-10 07:18:54,jadi pengen sekolah lagi,,neutral,0.4258717498866453
"Bismillah, ya Allah mudah2n kelak anak2 ku ada di barisan kelompok anak2 yang cerdas berbakat juga seperti disini, aamiin",@ranimustika5205,0,2024-07-10 07:21:40,bismillah ya allah mudahn kelak anak ku ada di barisan kelompok anak yang cerdas berbakat juga seperti disini aamiin,,positive,0.538646186635186
"sumpahhh.....acara2 kaya gini yg harusnya viral di Indo, acara2 alay minggir sih plisss",@okivindayanti7804,0,2024-07-10 07:23:57,sumpahh acara kaya gini yang harusnya viral di indo acara alay minggir sih pliss,,positive,0.5201413176414952
"promosinya keren minnnn, sukakk!!!!",@sarinaomi8755,0,2024-07-10 07:24:01,promosinya keren minn sukakk,,positive,0.8105218931469768
Kalo like ga ada batesnya udah 1 miliar like gue,@comatcomot8310,0,2024-07-10 07:37:27,kalau like tidak ada batesnya sudah miliar like gue,,negative,0.7045268654879459
Udah lama gk ada acara ginian.. sekarang muncul lagi... yuuukkkk ikutii biar indonesia semakin berlomba2 dalam mencerdaskan anak bangsa,@AwaluddinAthaillah,0,2024-07-10 07:46:05,sudah lama tidak ada acara ginian sekarang muncul lagi yuukk ikutii biar indonesia semakin berlomba dalam mencerdaskan anak bangsa,,positive,0.526519787949774
Rewatch lagi karena lagi gabut ga ada tontonan,@hayyilst,0,2024-07-10 08:10:45,rewatch lagi karena lagi gabut tidak ada tontonan,,neutral,0.7132970186887531
"Gaya acaranya seperti master chef, semoga yang menang bisa secara merata dan bukan hanya orang&quot; cindo saja😂",@Eternachu,8,2024-07-10 08:12:10,gaya acaranya seperti master chef semoga yang menang bisa secara merata dan bukan hanya orang quot cindo saja,,negative,0.5895759866446265
nonton ini berasa jd org pinter😢,@SherinaShervina,0,2024-07-10 08:21:52,nonton ini berasa jd orang pinter,,positive,0.5807249886501672
Squid game versi uji kepintaran 🫰,@yuniarwidiarsa8427,0,2024-07-10 08:23:05,squid game versi uji kepintaran,,neutral,0.47493261590334496
Keren ini. Keinget dulu ada acara kuis DIGITAL LG PRIMA Indosiar. Banyakin acara kaya gini min,@areuyboledz592,0,2024-07-10 08:23:46,keren ini keinget dulu ada acara kuis digital lagi prima indosiar banyakin acara kaya gini min,,positive,0.8398746912610934
"Ada yang sama gak siii, nonton ginian doang bawaannya terharu bgtt, sampe nangisss 😭",@erninuragustina1376,0,2024-07-10 08:49:41,ada yang sama tidak sii nonton ginian saja bawaannya terharu bgtt sampe nangiss,,positive,0.5791551587201029
Yesaya recall recall di awal tapi 2 ronde dia ga berhasil😢😂,@Eternachu,1,2024-07-10 08:51:20,yesaya recall recall di awal tapi ronde dia tidak berhasil,,neutral,0.4983082164397417
ketika pintar dinilai dari matematika 😅,@kopiajaya,0,2024-07-10 08:53:07,ketika pintar dinilai dari matematika,,neutral,0.3695076616037773
Merinding ya allah ❤😭,@Puttrimauraaajaa,0,2024-07-10 08:53:53,merinding ya allah,,positive,0.5855982978728806
Klian hebat..luar biasa❤,@ikeramayani5541,0,2024-07-10 09:00:53,klian hebat luar biasa,,positive,0.731973704970494
Gak ada yang dari Universitas terbuka 🥺,@yumnalatifatun4946,0,2024-07-10 09:05:45,tidak ada yang dari universitas terbuka,,negative,0.7952990185165901
Ada ngk shi COC buat yang S2😅,@Wawan-bc7kq,0,2024-07-10 09:06:22,ada ngk shi coc buat yang s,,neutral,0.48569475163857107
jir di sini gw bisa belajar lebig banyak gw harus masuk ruang guru ini,@DipoArdiko,1,2024-07-10 09:06:27,jir di sini gw bisa belajar lebig banyak gw harus masuk ruang guru ini,,positive,0.6100647804654064
Aku suka vidio ini jadi semangat uji kemampuan,@AliciaManurung-r9u,0,2024-07-10 09:15:50,aku suka vidio ini jadi semangat uji kemampuan,,positive,0.7610266025924884
Keren .. ruang guru good job,@ririhermanto6454,0,2024-07-10 09:16:23,keren ruang guru good job,,positive,0.8323374017752884
Oo ini orang&quot; hebat,@AliciaManurung-r9u,0,2024-07-10 09:16:39,oo ini orang quot hebat,,positive,0.5513051447613349
"Yang belum lolos, gapapa ka kalian juga hebat 😊",@iissitirahmawati4732,0,2024-07-10 09:18:46,yang belum lolos gapapa ka kalian juga hebat,,positive,0.6290126751409971
berkat acara ini variasi crush anak&quot; indo gak melulu yg alay gak jelas 🙏🏼,@purisetyaningrum5073,1,2024-07-10 09:27:23,berkat acara ini variasi crush anak quot indo tidak melulu yang alay tidak jelas,,negative,0.5078595524635544
Semoga akan banyak acara2 yang berkualitas seperti ini kedepanya.<br>Thanks a lot @Ruangguru,@Miss_riza,0,2024-07-10 09:35:53,semoga akan banyak acara yang berkualitas seperti ini kedepanya thanks a lot,,positive,0.7248121729450506
Acara begini yang harusnya di banyakin  biar generasi Indonesia itu pada terpacu untuk menjadi pintar,@alarobi5053,0,2024-07-10 09:37:54,acara begini yang harusnya di banyakin biar generasi indonesia itu pada terpacu untuk menjadi pintar,,positive,0.5994548671916005
Xaviera ❤,@ichacasuarinaable1,0,2024-07-10 10:00:36,xaviera,,neutral,0.4702324246377347
"Ko orang&quot; Pada pinter&quot; Yaa, jadi insecure",@songlyric.,0,2024-07-10 10:00:45,ko orang quot pada pinter quot yaa jadi insecure,,negative,0.8054064479209672
huhu anak DKV kayaknya kurang sanggup deh😅,@let1siaa,0,2024-07-10 10:10:46,huhu anak dkv kayaknya kurang sanggup deh,,neutral,0.37533904486605896
Semoga anak gue gedenya bisa pinter kaya mereka ya aamiin 😊,@aar1701,0,2024-07-10 10:16:05,semoga anak gue gedenya bisa pinter kaya mereka ya aamiin,,neutral,0.4656811070907844
Anak stan ga ada yang ikut?,@shabirahumbo9801,0,2024-07-10 10:28:46,anak stan tidak ada yang ikut,,negative,0.7357316117076702
itu ada yg mengundurkan diri yaah.. duuh sayang bangett sumpah,@bsstudio2983,0,2024-07-10 10:29:06,itu ada yang mengundurkan diri yaah duuh sayang bangett sumpah,,neutral,0.43652430937507253
Walau aq ga bisa nerusin sekolah waktu dlu smoga anakku bisa kayak anak2 coc,@nayyaraindri5764,0,2024-07-10 10:31:40,walau aq tidak bisa nerusin sekolah waktu dlu smoga anakku bisa seperti anak coc,,neutral,0.4480859630374057
Ada Naufal dari Banyuwangi coy😮,@santrio9885,0,2024-07-10 10:34:03,ada naufal dari banyuwangi coy,,neutral,0.6740616379288101
Banyakin acara seperti ini mendidik dan memberikan motivasi untuk anak2 sekolah lain untuk seperti mereka 🥰,@perinadea4543,0,2024-07-10 10:56:07,banyakin acara seperti ini mendidik dan memberikan motivasi untuk anak sekolah lain untuk seperti mereka,,positive,0.7588708157073891
Indonesia emasss semakin nyataa,@kanjengirul8817,0,2024-07-10 10:58:42,indonesia emass semakin nyataa,,positive,0.5553343405407682
"<a href=""https://www.youtube.com/watch?v=dY_3acmFFRQ&amp;t=516"">8:36</a> hmm",@anosvoldigoad-of8yv,0,2024-07-10 11:02:09,a href hmm,,neutral,0.4533349501766187
YaAllah wong kok pinter pinter men toh yoh maem opo podoan,@RatihPurwati-np4lt,0,2024-07-10 11:19:12,yaallah wong kok pinter pinter men toh yoh maem opo podoan,,negative,0.6509673166029805
Lah dari awalnya salah klik video jadi suka wkwkkw,@sainzanggi,0,2024-07-10 11:27:19,lah dari awalnya salah klik video jadi suka wkwkkw,,neutral,0.49035506745231094
"Aku di sekolah dlu ranking trus.. dan anku pinter kcil2 tp otakny cerdas, moga suatu saat dia bs membanggakn ❤",@shaziamaria550,0,2024-07-10 11:28:42,aku di sekolah dlu ranking trus dan anku pinter kcil tapi otakny cerdas moga suatu saat dia bisa membanggakn,,neutral,0.41505435367627047
Kaya unyiversity war yah ?,@diandika3431,0,2024-07-10 11:29:34,kaya unyiversity war yah,,neutral,0.5429267137645478
Pengen ngampus lagi dan ikut Ini 😂😂,@bahariprijatna378,0,2024-07-10 11:49:53,pengen ngampus lagi dan ikut ini,,neutral,0.36863697267402307
I just wanted to say shoutout to Ibnu from HI UNHAS! Sebagai lulusan HI bangga banget bisa ada anak perwakilan FISIP di kompetisi macam gini. Lo keren banget brok 🔥🔥,@valdivall6515,1,2024-07-10 11:51:48,i just wanted to say shoutout to ibnu from hi unhas sebagai lulusan hi bangga banget bisa ada anak perwakilan fisip di kompetisi macam gini lo keren banget brok,,positive,0.9074428966884068
"untung ada ganang, akhirnya kampusku ada juga wakil di itung2an",@faizalelric,0,2024-07-10 11:52:00,untung ada ganang akhirnya kampusku ada juga wakil di itungan,,neutral,0.7394279278605063
Mereka semua keren🔥🔥,@Dnklwa,0,2024-07-10 11:52:42,mereka semua keren,,positive,0.6429087415839139
Kaya hunger games,@IfadahMaskun,0,2024-07-10 11:54:11,kaya hunger games,,neutral,0.6067583653747827
Acara terbaik sepanjang masa,@jesikasianturi8347,1,2024-07-10 12:07:57,acara terbaik sepanjang masa,,positive,0.6637955765418209
Indonesia butuh konten yg berkualitas seperti ini ❤,@wiaagt2775,1,2024-07-10 12:13:38,indonesia butuh konten yang berkualitas seperti ini,,positive,0.6873753959068353
"Tempat ny kurang nyaman deh kalo butuh nulis gitu, pegel coy 😂",@kurniay9856,0,2024-07-10 12:22:09,tempat ny kurang nyaman deh kalau butuh nulis gitu pegel coy,,negative,0.687540647367725
"Yaallah tetep semangat si ini, jangan down❤",@Tashyaaunditia-z8y,1,2024-07-10 12:27:35,yaallah tetep semangat si ini jangan down,,positive,0.6289830911121507
"i got goosebumps everytime they did it. benar&quot; salut sama orang yang memiliki kemampuan dan kepintaran yang keren gini. semoga video&quot; seperti ini berguna untuk mencerdaskan kehidupan bangsa, terutama untuk para pelajar di seluruh Indonesia. <br><br>untuk para kakak&quot; dan abang&quot; peserta, i just want to tell u, all of u are the best. so proud❤",@save-ur-tears,2,2024-07-10 12:45:50,i got goosebumps everytime they did it benar quot salut sama orang yang memiliki kemampuan dan kepintaran yang keren gini semoga video quot seperti ini berguna untuk mencerdaskan kehidupan bangsa terutama untuk para pelajar di seluruh indonesia untuk para kakak quot dan abang quot peserta i just want to tell u all of u are the best so proud,,positive,0.8366084251413793
"Liat angka auto pusing duluan, tp suka nonton orang pinter ❤❤",@sunnyshine810,1,2024-07-10 12:47:50,liat angka auto pusing duluan tapi suka nonton orang pinter,,positive,0.5824446204963807
"Boro boro gua mau hujat, ngitung yang dikit aja masih suka pake jari 😭🙏🏻",@aulliafauzie,2,2024-07-10 12:49:27,boro boro gua mau hujat ngitung yang dikit saja masih suka pake jari,,neutral,0.3637237510636564
Lihat mereka rasanya pengen ikut ingtung juga tapi gak bisa 😂,@lkpopberita4749,0,2024-07-10 13:01:46,lihat mereka rasanya pengen ikut ingtung juga tapi tidak bisa,,negative,0.5739955872015076
Acara yg paling diperlukan di televisi sekarang,@Oranggilaus,0,2024-07-10 13:09:56,acara yang paling diperlukan di televisi sekarang,,neutral,0.4434879871071756
Yang bocah2 bisa masuk sekolah unggulan tapi pake duit orang tua tapi aslinya kosong suruh ikutan kaya gini menangis,@Sandisaputro481,0,2024-07-10 13:11:22,yang bocah bisa masuk sekolah unggulan tapi pake duit orang tua tapi aslinya kosong suruh ikutan kaya gini menangis,,negative,0.6696723485646475
Masyaallah tunas bangsa kita ❤❤❤❤❤❤❤❤❤❤ bangga 🎉🎉🎉,@alinapratiwi3436,0,2024-07-10 13:24:28,masyaallah tunas bangsa kita bangga,,positive,0.7721973277494879
"Adakan terus kak acara kayak gini, biar anak Indonesia lebih semangat belajar nya😊",@WinaRumanita,0,2024-07-10 13:25:14,adakan terus kak acara seperti gini biar anak indonesia lebih semangat belajar nya,,positive,0.7753482439284847
Otewe nyari bias baru disini ❤,@alinapratiwi3436,0,2024-07-10 13:30:09,otewe nyari bias baru disini,,neutral,0.4122249105064057
Saya dari coc Indonesia mewakili game sesepuh ikut menonton kwkwkw,@InfinixGt20pro-s1h,0,2024-07-10 13:35:24,saya dari coc indonesia mewakili game sesepuh ikut menonton kwkwkw,,neutral,0.49837141619341024
